,Protein_pair,Spearman_r,Pvalue,pcorr,FDR<0.05
226,YBR115C_YBL092W,0.6833333333333333,0.04244227208707231,0.058314735179858454,False
227,YNR050C_YBL092W,0.75,0.019942126131992522,0.031498332557198444,True
228,YDL131W_YPL143W,0.6333333333333333,0.06708578689234565,0.07582540316639434,False
229,YDL182W_YPL143W,0.9333333333333332,0.00023589981215941676,0.0009477018540665265,True
230,YDR234W_YPL143W,0.8333333333333333,0.005265691029161748,0.011315112816152221,True
231,YIL094C_YPL143W,0.9666666666666667,2.155031274835775e-05,0.00012846767083537139,True
232,YBR115C_YPL143W,0.6666666666666667,0.04986723056888511,0.06582474435092833,False
233,YNR050C_YPL143W,0.6666666666666667,0.04986723056888511,0.06582474435092833,False
234,YDL131W_YER056C-A,0.5499999999999999,0.12497678418833198,0.09933638588388709,False
235,YDL182W_YER056C-A,0.9,0.0009430623223403293,0.0026607315598243184,True
236,YDR234W_YER056C-A,0.7666666666666667,0.01594401657897401,0.0256213414242991,True
237,YIL094C_YER056C-A,0.9833333333333333,1.9361963037459243e-06,1.9878282051791487e-05,True
238,YBR115C_YER056C-A,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
239,YNR050C_YER056C-A,0.6333333333333333,0.06708578689234565,0.07582540316639434,False
240,YDL131W_YIL052C,0.65,0.05807305801714863,0.07531158681802855,False
241,YDL182W_YIL052C,0.9,0.0009430623223403293,0.0026607315598243184,True
242,YDR234W_YIL052C,0.8833333333333333,0.0015905004234978686,0.004290868295801549,True
243,YIL094C_YIL052C,0.9333333333333332,0.00023589981215941676,0.0009477018540665265,True
244,YBR115C_YIL052C,0.6833333333333333,0.04244227208707231,0.058314735179858454,False
245,YNR050C_YIL052C,0.75,0.019942126131992522,0.031498332557198444,True
246,YDL131W_YDL136W,0.6333333333333333,0.06708578689234565,0.07582540316639434,False
247,YDL182W_YDL136W,0.9333333333333332,0.00023589981215941676,0.0009477018540665265,True
248,YDR234W_YDL136W,0.8333333333333333,0.005265691029161748,0.011315112816152221,True
249,YIL094C_YDL136W,0.9666666666666667,2.155031274835775e-05,0.00012846767083537139,True
250,YBR115C_YDL136W,0.6666666666666667,0.04986723056888511,0.06582474435092833,False
251,YNR050C_YDL136W,0.6666666666666667,0.04986723056888511,0.06582474435092833,False
252,YDL131W_YMR194W,0.39999999999999997,0.2861051019083129,0.1933170853113573,False
253,YDL182W_YMR194W,0.8166666666666667,0.007224785246358786,0.01517204901735345,True
254,YDR234W_YMR194W,0.5833333333333334,0.09918581647988323,0.08625665357874081,False
255,YIL094C_YMR194W,0.9333333333333332,0.00023589981215941676,0.0009477018540665265,True
256,YBR115C_YMR194W,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
257,YNR050C_YMR194W,0.5499999999999999,0.12497678418833198,0.09933638588388709,False
258,YDL131W_YPL249C-A,0.43333333333333335,0.2439524358800516,0.17174251485955636,False
259,YDL182W_YPL249C-A,0.8499999999999999,0.0037047773275858133,0.008298701213792222,True
260,YDR234W_YPL249C-A,0.6833333333333333,0.04244227208707231,0.058314735179858454,False
261,YIL094C_YPL249C-A,0.9666666666666667,2.155031274835775e-05,0.00012846767083537139,True
262,YBR115C_YPL249C-A,0.48333333333333334,0.18746985521554207,0.13997749189427142,False
263,YNR050C_YPL249C-A,0.6166666666666666,0.07692880993776309,0.07726328302444901,False
