,Protein_pair,Spearman_r,Pvalue,pcorr,FDR<0.05
566,YHR018C_YLR048W,-0.09999999999999999,0.797971695234851,0.8619030650812417,False
567,YJL071W_YBR048W,0.19047619047619047,0.6514014957024814,0.8093508847181836,False
568,YMR062C_YBR048W,-0.35,0.35581957250178897,0.6812134673006426,False
569,YER069W_YBR048W,-0.049999999999999996,0.8983528043506301,0.891305845226682,False
570,YOL140W_YBR048W,-0.33333333333333337,0.3807131816768634,0.6812134673006426,False
571,YJR109C_YBR048W,-0.45,0.22421610749233659,0.6812134673006426,False
572,YOR303W_YBR048W,0.8833333333333333,0.0015905004234978686,0.016470625948085117,True
573,YJL088W_YBR048W,0.33333333333333337,0.3807131816768634,0.6812134673006426,False
574,YOL058W_YBR048W,-0.25,0.5164895523012263,0.796807764625607,False
575,YHR018C_YBR048W,0.09999999999999999,0.797971695234851,0.8619030650812417,False
576,YJL071W_YOR369C,0.19047619047619047,0.6514014957024814,0.8093508847181836,False
577,YMR062C_YOR369C,-0.35,0.35581957250178897,0.6812134673006426,False
578,YER069W_YOR369C,-0.049999999999999996,0.8983528043506301,0.891305845226682,False
579,YOL140W_YOR369C,-0.33333333333333337,0.3807131816768634,0.6812134673006426,False
580,YJR109C_YOR369C,-0.45,0.22421610749233659,0.6812134673006426,False
581,YOR303W_YOR369C,0.8833333333333333,0.0015905004234978686,0.016470625948085117,True
582,YJL088W_YOR369C,0.33333333333333337,0.3807131816768634,0.6812134673006426,False
583,YOL058W_YOR369C,-0.25,0.5164895523012263,0.796807764625607,False
584,YHR018C_YOR369C,0.09999999999999999,0.797971695234851,0.8619030650812417,False
585,YJL071W_YDR064W,0.19047619047619047,0.6514014957024814,0.8093508847181836,False
586,YMR062C_YDR064W,-0.35,0.35581957250178897,0.6812134673006426,False
587,YER069W_YDR064W,-0.049999999999999996,0.8983528043506301,0.891305845226682,False
588,YOL140W_YDR064W,-0.33333333333333337,0.3807131816768634,0.6812134673006426,False
589,YJR109C_YDR064W,-0.45,0.22421610749233659,0.6812134673006426,False
590,YOR303W_YDR064W,0.8833333333333333,0.0015905004234978686,0.016470625948085117,True
591,YJL088W_YDR064W,0.33333333333333337,0.3807131816768634,0.6812134673006426,False
592,YOL058W_YDR064W,-0.25,0.5164895523012263,0.796807764625607,False
593,YHR018C_YDR064W,0.09999999999999999,0.797971695234851,0.8619030650812417,False
594,YJL071W_YOL040C,0.19047619047619047,0.6514014957024814,0.8093508847181836,False
595,YMR062C_YOL040C,-0.35,0.35581957250178897,0.6812134673006426,False
596,YER069W_YOL040C,-0.049999999999999996,0.8983528043506301,0.891305845226682,False
597,YOL140W_YOL040C,-0.33333333333333337,0.3807131816768634,0.6812134673006426,False
598,YJR109C_YOL040C,-0.45,0.22421610749233659,0.6812134673006426,False
